timestamp,condition,camPos,camPos-X,camPos-Y,camPos-Z,camDir,camDir-X,camDir-Y,camDir-Z,task,user
636056669176437807,SpatialInputCamera,CameraPosition,208.6185,320.1644,-448.5764,CameraDirection,-0.3354699,-0.8023983,-0.4935755,NT,user-01
636056669176594060,SpatialInputCamera,CameraPosition,208.8168,320.0042,-448.4167,CameraDirection,-0.3357013,-0.8034968,-0.4916275,NT,user-01
636056669176750314,SpatialInputCamera,CameraPosition,208.859,319.7961,-448.4125,CameraDirection,-0.3358123,-0.8041869,-0.4904218,NT,user-01
636056669176906559,SpatialInputCamera,CameraPosition,208.9634,319.5283,-448.4338,CameraDirection,-0.3349501,-0.8055978,-0.4886929,NT,user-01
636056669177062677,SpatialInputCamera,CameraPosition,208.9992,319.2875,-448.4348,CameraDirection,-0.3341137,-0.8063878,-0.4879619,NT,user-01
636056669177219066,SpatialInputCamera,CameraPosition,208.9992,319.2875,-448.4348,CameraDirection,-0.3341137,-0.8063878,-0.4879619,NT,user-01
636056669177375316,SpatialInputCamera,CameraPosition,209.096,318.7609,-448.3562,CameraDirection,-0.331665,-0.8078817,-0.4871607,NT,user-01
636056669177531570,SpatialInputCamera,CameraPosition,209.096,318.7609,-448.3562,CameraDirection,-0.331665,-0.8078817,-0.4871607,NT,user-01
636056669177687819,SpatialInputCamera,CameraPosition,209.2332,318.0907,-448.3657,CameraDirection,-0.3304172,-0.8089397,-0.4862522,NT,user-01
636056669177844077,SpatialInputCamera,CameraPosition,209.2332,318.0907,-448.3657,CameraDirection,-0.3304172,-0.8089397,-0.4862522,NT,user-01
636056669178000306,SpatialInputCamera,CameraPosition,209.3087,317.6457,-448.4825,CameraDirection,-0.331002,-0.8090287,-0.4857062,NT,user-01
636056669178156494,SpatialInputCamera,CameraPosition,209.5187,317.2013,-448.6205,CameraDirection,-0.3311467,-0.8097398,-0.4844204,NT,user-01
636056669178468931,SpatialInputCamera,CameraPosition,209.7,317.0016,-448.6794,CameraDirection,-0.330692,-0.8104511,-0.4835411,NT,user-01
636056669178625295,SpatialInputCamera,CameraPosition,209.7,317.0016,-448.6794,CameraDirection,-0.330692,-0.8104511,-0.4835411,NT,user-01
636056669178781574,SpatialInputCamera,CameraPosition,210.0261,316.6649,-448.7303,CameraDirection,-0.3297828,-0.8119584,-0.4816294,NT,user-01
636056669178937831,SpatialInputCamera,CameraPosition,210.0261,316.6649,-448.7303,CameraDirection,-0.3297828,-0.8119584,-0.4816294,NT,user-01
636056669179094077,SpatialInputCamera,CameraPosition,210.4288,316.544,-448.8079,CameraDirection,-0.3282419,-0.8132277,-0.4805393,NT,user-01
636056669179250334,SpatialInputCamera,CameraPosition,210.6097,316.6071,-448.8375,CameraDirection,-0.3271312,-0.8138673,-0.4802134,NT,user-01
636056669179406584,SpatialInputCamera,CameraPosition,210.8225,316.6609,-448.9843,CameraDirection,-0.3269663,-0.8139818,-0.4801319,NT,user-01
636056669179562698,SpatialInputCamera,CameraPosition,210.9801,316.7344,-449.1233,CameraDirection,-0.3270839,-0.8137142,-0.4805054,NT,user-01
636056669179718923,SpatialInputCamera,CameraPosition,210.9801,316.7344,-449.1233,CameraDirection,-0.3270839,-0.8137142,-0.4805054,NT,user-01
636056669179875172,SpatialInputCamera,CameraPosition,211.2422,317.0498,-449.4365,CameraDirection,-0.3267986,-0.8134254,-0.4811881,NT,user-01
636056669180031426,SpatialInputCamera,CameraPosition,211.2422,317.0498,-449.4365,CameraDirection,-0.3267986,-0.8134254,-0.4811881,NT,user-01
636056669180187844,SpatialInputCamera,CameraPosition,211.4737,317.5303,-449.7695,CameraDirection,-0.3253297,-0.8139314,-0.4813277,NT,user-01
636056669180343925,SpatialInputCamera,CameraPosition,211.5484,317.8298,-450.0335,CameraDirection,-0.3245784,-0.8143523,-0.481123,NT,user-01
636056669180500273,SpatialInputCamera,CameraPosition,211.5484,317.8298,-450.0335,CameraDirection,-0.3245784,-0.8143523,-0.481123,NT,user-01
636056669180656621,SpatialInputCamera,CameraPosition,211.7296,318.2568,-450.4217,CameraDirection,-0.3242331,-0.8147588,-0.4806674,NT,user-01
636056669180968956,SpatialInputCamera,CameraPosition,211.8942,318.5258,-450.6476,CameraDirection,-0.3246595,-0.814736,-0.4804182,NT,user-01
636056669181125299,SpatialInputCamera,CameraPosition,211.8942,318.5258,-450.6476,CameraDirection,-0.3246595,-0.814736,-0.4804182,NT,user-01
636056669181281590,SpatialInputCamera,CameraPosition,212.33,319.1314,-451.2967,CameraDirection,-0.326908,-0.8149,-0.4786115,NT,user-01
636056669181437844,SpatialInputCamera,CameraPosition,212.33,319.1314,-451.2967,CameraDirection,-0.326908,-0.8149,-0.4786115,NT,user-01
636056669181594089,SpatialInputCamera,CameraPosition,212.491,319.4122,-451.683,CameraDirection,-0.3298817,-0.8139212,-0.4782366,NT,user-01
636056669181750343,SpatialInputCamera,CameraPosition,212.5795,319.606,-451.8037,CameraDirection,-0.3306243,-0.8135525,-0.4783514,NT,user-01
636056669181906588,SpatialInputCamera,CameraPosition,212.7144,320.1732,-451.9253,CameraDirection,-0.3300656,-0.8134564,-0.4789003,NT,user-01
636056669182062850,SpatialInputCamera,CameraPosition,212.7144,320.1732,-451.9253,CameraDirection,-0.3300656,-0.8134564,-0.4789003,NT,user-01
636056669182219095,SpatialInputCamera,CameraPosition,212.8176,320.4749,-451.9288,CameraDirection,-0.3295666,-0.8133293,-0.4794593,NT,user-01
636056669182375205,SpatialInputCamera,CameraPosition,213.0152,320.9491,-451.8898,CameraDirection,-0.3281803,-0.8134932,-0.480132,NT,user-01
636056669182531602,SpatialInputCamera,CameraPosition,213.0152,320.9491,-451.8898,CameraDirection,-0.3281803,-0.8134932,-0.480132,NT,user-01
636056669182687848,SpatialInputCamera,CameraPosition,213.196,320.9201,-452.0318,CameraDirection,-0.3281887,-0.8134359,-0.4802231,NT,user-01
636056669182844097,SpatialInputCamera,CameraPosition,213.2982,320.8674,-452.1119,CameraDirection,-0.3279801,-0.8136927,-0.4799306,NT,user-01
636056669183000511,SpatialInputCamera,CameraPosition,213.2982,320.8674,-452.1119,CameraDirection,-0.3279801,-0.8136927,-0.4799306,NT,user-01
636056669183156625,SpatialInputCamera,CameraPosition,213.4675,320.5602,-452.2235,CameraDirection,-0.3285677,-0.8136891,-0.4795347,NT,user-01
636056669183468951,SpatialInputCamera,CameraPosition,213.5823,320.3351,-452.33,CameraDirection,-0.3293178,-0.8134097,-0.4794939,NT,user-01
636056669183625291,SpatialInputCamera,CameraPosition,213.5823,320.3351,-452.33,CameraDirection,-0.3293178,-0.8134097,-0.4794939,NT,user-01
636056669183781615,SpatialInputCamera,CameraPosition,213.8331,319.9444,-452.6411,CameraDirection,-0.3303683,-0.8130032,-0.4794607,NT,user-01
636056669183937852,SpatialInputCamera,CameraPosition,213.8331,319.9444,-452.6411,CameraDirection,-0.3303683,-0.8130032,-0.4794607,NT,user-01
636056669184093978,SpatialInputCamera,CameraPosition,214.3721,319.9982,-452.7175,CameraDirection,-0.3279347,-0.814555,-0.4784966,NT,user-01
636056669184250359,SpatialInputCamera,CameraPosition,214.6117,320.0276,-452.8639,CameraDirection,-0.3273838,-0.8151375,-0.4778814,NT,user-01
636056669184406609,SpatialInputCamera,CameraPosition,215.1493,320.1852,-453.0241,CameraDirection,-0.3263048,-0.8161624,-0.4768692,NT,user-01
636056669184562870,SpatialInputCamera,CameraPosition,215.2926,320.2204,-453.0509,CameraDirection,-0.3262833,-0.816285,-0.476674,NT,user-01
636056669184719124,SpatialInputCamera,CameraPosition,215.2926,320.2204,-453.0509,CameraDirection,-0.3262833,-0.816285,-0.476674,NT,user-01
636056669184875369,SpatialInputCamera,CameraPosition,215.8583,320.3273,-453.1366,CameraDirection,-0.3262501,-0.8164403,-0.4764303,NT,user-01
636056669185031623,SpatialInputCamera,CameraPosition,215.8583,320.3273,-453.1366,CameraDirection,-0.3262501,-0.8164403,-0.4764303,NT,user-01
636056669185187729,SpatialInputCamera,CameraPosition,216.4124,320.5389,-453.3628,CameraDirection,-0.3256257,-0.8174504,-0.4751237,NT,user-01
636056669185344130,SpatialInputCamera,CameraPosition,216.674,320.6502,-453.5073,CameraDirection,-0.3253946,-0.8181254,-0.474119,NT,user-01
636056669185500503,SpatialInputCamera,CameraPosition,216.674,320.6502,-453.5073,CameraDirection,-0.3253946,-0.8181254,-0.474119,NT,user-01
636056669185656715,SpatialInputCamera,CameraPosition,217.0198,320.7909,-453.804,CameraDirection,-0.3260715,-0.8187385,-0.4725936,NT,user-01
636056669185969009,SpatialInputCamera,CameraPosition,217.2341,320.8339,-454.0351,CameraDirection,-0.3275049,-0.8187329,-0.4716111,NT,user-01
636056669186125217,SpatialInputCamera,CameraPosition,217.2341,320.8339,-454.0351,CameraDirection,-0.3275049,-0.8187329,-0.4716111,NT,user-01
636056669186281627,SpatialInputCamera,CameraPosition,217.5755,321.1996,-454.4652,CameraDirection,-0.3301933,-0.8186411,-0.4698927,NT,user-01
636056669186437868,SpatialInputCamera,CameraPosition,217.5755,321.1996,-454.4652,CameraDirection,-0.3301933,-0.8186411,-0.4698927,NT,user-01
636056669186593990,SpatialInputCamera,CameraPosition,217.6788,321.8006,-454.749,CameraDirection,-0.3325972,-0.8181613,-0.4690326,NT,user-01
636056669186750371,SpatialInputCamera,CameraPosition,217.7074,322.2012,-454.7509,CameraDirection,-0.333393,-0.8178787,-0.4689603,NT,user-01
636056669186906621,SpatialInputCamera,CameraPosition,217.6601,322.9626,-454.4359,CameraDirection,-0.334625,-0.8168912,-0.469803,NT,user-01
636056669187062879,SpatialInputCamera,CameraPosition,217.638,323.1783,-454.3269,CameraDirection,-0.3346007,-0.8167071,-0.4701405,NT,user-01
636056669187219128,SpatialInputCamera,CameraPosition,217.638,323.1783,-454.3269,CameraDirection,-0.3346007,-0.8167071,-0.4701405,NT,user-01
636056669187375402,SpatialInputCamera,CameraPosition,217.4176,323.9168,-453.8266,CameraDirection,-0.3341769,-0.815885,-0.4718657,NT,user-01
636056669187531631,SpatialInputCamera,CameraPosition,217.4176,323.9168,-453.8266,CameraDirection,-0.3341769,-0.815885,-0.4718657,NT,user-01
636056669187687905,SpatialInputCamera,CameraPosition,217.2508,324.558,-453.2036,CameraDirection,-0.3320903,-0.816571,-0.472152,NT,user-01
636056669187844130,SpatialInputCamera,CameraPosition,217.2166,324.8512,-452.8892,CameraDirection,-0.3306222,-0.8172078,-0.4720811,NT,user-01
636056669188000507,SpatialInputCamera,CameraPosition,217.2166,324.8512,-452.8892,CameraDirection,-0.3306222,-0.8172078,-0.4720811,NT,user-01
636056669188156666,SpatialInputCamera,CameraPosition,217.2166,324.8512,-452.8892,CameraDirection,-0.3306222,-0.8172078,-0.4720811,NT,user-01
636056669188469062,SpatialInputCamera,CameraPosition,217.0107,325.3701,-452.2623,CameraDirection,-0.328632,-0.8168097,-0.4741549,NT,user-01
636056669188625234,SpatialInputCamera,CameraPosition,217.0107,325.3701,-452.2623,CameraDirection,-0.328632,-0.8168097,-0.4741549,NT,user-01
636056669188781635,SpatialInputCamera,CameraPosition,217.0205,325.9679,-451.6849,CameraDirection,-0.3254544,-0.816898,-0.4761901,NT,user-01
636056669188937889,SpatialInputCamera,CameraPosition,217.0205,325.9679,-451.6849,CameraDirection,-0.3254544,-0.816898,-0.4761901,NT,user-01
636056669189094138,SpatialInputCamera,CameraPosition,217.2688,326.5038,-451.1332,CameraDirection,-0.3223813,-0.8175809,-0.4771079,NT,user-01
636056669189250396,SpatialInputCamera,CameraPosition,217.4641,326.8116,-450.8268,CameraDirection,-0.320921,-0.8180344,-0.4773151,NT,user-01
636056669189406641,SpatialInputCamera,CameraPosition,218.2126,327.5504,-450.2034,CameraDirection,-0.3212927,-0.8181942,-0.4767908,NT,user-01
636056669189562891,SpatialInputCamera,CameraPosition,218.5003,327.7504,-449.9956,CameraDirection,-0.3221993,-0.817988,-0.4765322,NT,user-01
636056669189719140,SpatialInputCamera,CameraPosition,218.5003,327.7504,-449.9956,CameraDirection,-0.3221993,-0.817988,-0.4765322,NT,user-01
636056669189875390,SpatialInputCamera,CameraPosition,219.893,329.3375,-448.9233,CameraDirection,-0.3270421,-0.8174163,-0.4742089,NT,user-01
636056669190031656,SpatialInputCamera,CameraPosition,219.893,329.3375,-448.9233,CameraDirection,-0.3270421,-0.8174163,-0.4742089,NT,user-01
636056669190187897,SpatialInputCamera,CameraPosition,219.893,329.3375,-448.9233,CameraDirection,-0.3270421,-0.8174163,-0.4742089,NT,user-01
636056669190344146,SpatialInputCamera,CameraPosition,222.8043,335.3403,-445.1041,CameraDirection,-0.3410656,-0.8181612,-0.462911,NT,user-01
636056669190500511,SpatialInputCamera,CameraPosition,222.8043,335.3403,-445.1041,CameraDirection,-0.3410656,-0.8181612,-0.462911,NT,user-01
636056669190656510,SpatialInputCamera,CameraPosition,224.8499,341.6599,-441.5435,CameraDirection,-0.345275,-0.8218573,-0.4531395,NT,user-01
636056669190969079,SpatialInputCamera,CameraPosition,226.4016,347.4674,-438.3707,CameraDirection,-0.3460653,-0.8241928,-0.4482691,NT,user-01
636056669191125250,SpatialInputCamera,CameraPosition,226.4016,347.4674,-438.3707,CameraDirection,-0.3460653,-0.8241928,-0.4482691,NT,user-01
636056669191281648,SpatialInputCamera,CameraPosition,229.7467,363.1407,-430.0204,CameraDirection,-0.3462754,-0.8245887,-0.4473777,NT,user-01
636056669191437905,SpatialInputCamera,CameraPosition,229.7467,363.1407,-430.0204,CameraDirection,-0.3462754,-0.8245887,-0.4473777,NT,user-01
636056669191593999,SpatialInputCamera,CameraPosition,234.0734,383.6397,-418.9624,CameraDirection,-0.3428768,-0.8233094,-0.4523244,NT,user-01
636056669191750248,SpatialInputCamera,CameraPosition,236.8083,395.3606,-412.4844,CameraDirection,-0.3401766,-0.8228806,-0.4551346,NT,user-01
636056669191906658,SpatialInputCamera,CameraPosition,241.8281,413.8227,-401.6184,CameraDirection,-0.3386115,-0.8200839,-0.4613076,NT,user-01
636056669192062751,SpatialInputCamera,CameraPosition,245.6293,426.7198,-393.5415,CameraDirection,-0.338453,-0.8172371,-0.4664473,NT,user-01
636056669192219165,SpatialInputCamera,CameraPosition,245.6293,426.7198,-393.5415,CameraDirection,-0.338453,-0.8172371,-0.4664473,NT,user-01
636056669192375406,SpatialInputCamera,CameraPosition,254.8986,452.9141,-375.5809,CameraDirection,-0.3396425,-0.808822,-0.480052,NT,user-01
636056669192531524,SpatialInputCamera,CameraPosition,254.8986,452.9141,-375.5809,CameraDirection,-0.3396425,-0.808822,-0.480052,NT,user-01
636056669192687909,SpatialInputCamera,CameraPosition,265.8681,478.1034,-355.7685,CameraDirection,-0.3414313,-0.7976666,-0.4971444,NT,user-01
636056669192844023,SpatialInputCamera,CameraPosition,271.7759,490.063,-345.595,CameraDirection,-0.3407316,-0.7932649,-0.5046116,NT,user-01
636056669193000671,SpatialInputCamera,CameraPosition,271.7759,490.063,-345.595,CameraDirection,-0.3407316,-0.7932649,-0.5046116,NT,user-01
636056669193156777,SpatialInputCamera,CameraPosition,280.9849,507.159,-329.8429,CameraDirection,-0.3345723,-0.7917249,-0.5111097,NT,user-01
636056669193469095,SpatialInputCamera,CameraPosition,287.0957,518.0073,-319.121,CameraDirection,-0.32664,-0.7942579,-0.512309,NT,user-01
636056669193625263,SpatialInputCamera,CameraPosition,287.0957,518.0073,-319.121,CameraDirection,-0.32664,-0.7942579,-0.512309,NT,user-01
636056669193781676,SpatialInputCamera,CameraPosition,298.9781,537.7653,-297.5736,CameraDirection,-0.31069,-0.7979175,-0.5165263,NT,user-01
636056669193937782,SpatialInputCamera,CameraPosition,298.9781,537.7653,-297.5736,CameraDirection,-0.31069,-0.7979175,-0.5165263,NT,user-01
636056669194094171,SpatialInputCamera,CameraPosition,310.2584,554.4922,-275.6614,CameraDirection,-0.3054463,-0.7886385,-0.5336213,NT,user-01
636056669194250269,SpatialInputCamera,CameraPosition,315.864,562.0414,-264.7518,CameraDirection,-0.3057508,-0.7812518,-0.5442076,NT,user-01
636056669194406518,SpatialInputCamera,CameraPosition,323.878,572.3409,-248.8087,CameraDirection,-0.3095276,-0.7683937,-0.5601463,NT,user-01
636056669194562768,SpatialInputCamera,CameraPosition,329.0222,578.4136,-238.423,CameraDirection,-0.3145948,-0.7577536,-0.5716988,NT,user-01
636056669194719017,SpatialInputCamera,CameraPosition,329.0222,578.4136,-238.423,CameraDirection,-0.3145948,-0.7577536,-0.5716988,NT,user-01
636056669194875423,SpatialInputCamera,CameraPosition,339.0171,589.3325,-217.8609,CameraDirection,-0.3249127,-0.7351799,-0.5949304,NT,user-01
636056669195031680,SpatialInputCamera,CameraPosition,339.0171,589.3325,-217.8609,CameraDirection,-0.3249127,-0.7351799,-0.5949304,NT,user-01
636056669195187926,SpatialInputCamera,CameraPosition,348.6597,598.6499,-197.8999,CameraDirection,-0.3354769,-0.711394,-0.6175548,NT,user-01
636056669195344175,SpatialInputCamera,CameraPosition,353.3245,602.6868,-187.9511,CameraDirection,-0.3404105,-0.7010787,-0.6265854,NT,user-01
636056669195500704,SpatialInputCamera,CameraPosition,353.3245,602.6868,-187.9511,CameraDirection,-0.3404105,-0.7010787,-0.6265854,NT,user-01
636056669195656826,SpatialInputCamera,CameraPosition,360.2912,608.2747,-173.2695,CameraDirection,-0.3464973,-0.6884694,-0.6371416,NT,user-01
636056669195969083,SpatialInputCamera,CameraPosition,365.0274,611.7592,-163.4752,CameraDirection,-0.3493163,-0.6819455,-0.6425949,NT,user-01
636056669196125279,SpatialInputCamera,CameraPosition,365.0274,611.7592,-163.4752,CameraDirection,-0.3493163,-0.6819455,-0.6425949,NT,user-01
636056669196281680,SpatialInputCamera,CameraPosition,374.5955,617.7541,-143.9425,CameraDirection,-0.356167,-0.6717377,-0.6495487,NT,user-01
636056669196437954,SpatialInputCamera,CameraPosition,374.5955,617.7541,-143.9425,CameraDirection,-0.356167,-0.6717377,-0.6495487,NT,user-01
636056669196594192,SpatialInputCamera,CameraPosition,384.7893,622.5363,-123.5304,CameraDirection,-0.3613909,-0.6609694,-0.6576596,NT,user-01
636056669196750445,SpatialInputCamera,CameraPosition,390.0851,624.4504,-112.9732,CameraDirection,-0.3627748,-0.6558166,-0.6620416,NT,user-01
636056669196906687,SpatialInputCamera,CameraPosition,398.3464,626.805,-96.49299,CameraDirection,-0.361867,-0.6508184,-0.6674489,NT,user-01
636056669197062817,SpatialInputCamera,CameraPosition,403.9386,627.8597,-85.34894,CameraDirection,-0.3615658,-0.6484683,-0.6698949,NT,user-01
636056669197219194,SpatialInputCamera,CameraPosition,403.9386,627.8597,-85.34894,CameraDirection,-0.3615658,-0.6484683,-0.6698949,NT,user-01
636056669197375443,SpatialInputCamera,CameraPosition,415.5873,628.9208,-62.59695,CameraDirection,-0.3615027,-0.6441699,-0.6740631,NT,user-01
636056669197531693,SpatialInputCamera,CameraPosition,415.5873,628.9208,-62.59695,CameraDirection,-0.3615027,-0.6441699,-0.6740631,NT,user-01
636056669197687950,SpatialInputCamera,CameraPosition,427.8716,628.817,-39.02714,CameraDirection,-0.3594224,-0.6422431,-0.6770079,NT,user-01
636056669197844204,SpatialInputCamera,CameraPosition,434.3379,628.327,-27.00312,CameraDirection,-0.3585654,-0.6424084,-0.6773053,NT,user-01
636056669198000659,SpatialInputCamera,CameraPosition,434.3379,628.327,-27.00312,CameraDirection,-0.3585654,-0.6424084,-0.6773053,NT,user-01
636056669198156567,SpatialInputCamera,CameraPosition,447.8692,626.2539,-2.484948,CameraDirection,-0.3586527,-0.6422408,-0.677418,NT,user-01
636056669198469087,SpatialInputCamera,CameraPosition,447.8692,626.2539,-2.484948,CameraDirection,-0.3586527,-0.6422408,-0.677418,NT,user-01
636056669198625295,SpatialInputCamera,CameraPosition,451.3963,625.6233,3.772419,CameraDirection,-0.3582187,-0.6421004,-0.6777805,NT,user-01
